GSM1314222_HOSE2008	GSM1314223_HOSE2061	GSM1314224_HOSE2064	GSM1314225_HOSE2085	GSM1314226_HOSE2230	GSM1314227_HOSE2237	GSM1314228_317T	GSM1314229_324CT	GSM1314230_377T	GSM1314231_380T	GSM1314232_388T	GSM1314233_389T	GSM1314234_412T	GSM1314235_431T	GSM1314236_486T	GSM1314237_645T	GSM1314238_660T	GSM1314239_692T	GSM1314240_702T	GSM1314241_765T	GSM1314242_778T	GSM1314243_872T
227091_at	4.71165503964863	4.45751161743551	5.20262647987603	4.97474073304235	4.75795944685848	4.4333083161164	7.2659281576645	5.63734423255297	5.46899208447238	4.93795425709445	5.11617239627445	7.24506043009006	6.17007180957414	8.94070358514961	6.50918170037669	4.45092610558553	5.41844768706431	4.56130067921652	6.50253356199363	7.19031210717633	4.34175550333693	9.09084064384933
227099_s_at	3.71401776589663	5.87756152355114	7.29635377194535	6.78513615295493	3.20550172772455	6.9970969365924	3.9026108417976	4.27292880632901	3.86296378575054	4.25844135450566	5.96382073046193	5.53849314453511	5.27344155606187	4.55501938144359	6.21528982867575	5.25196795131102	7.70272491997952	4.26055632095541	3.7483754856418	3.57981478640007	9.21663722344939	2.94457872939254
227126_at	2.33339484603744	2.44427588639453	2.3092891365226	2.94488341484977	3.45946561306212	3.23782027975798	2.64940664493703	4.31108914433357	4.19037464987905	2.36994826809889	3.34144412422534	3.01670651796795	6.03012371226939	4.04533412554095	3.93083699522984	6.04211895441391	4.2742662285733	4.16890916525518	4.16484954041032	6.40101041249963	2.44578904724143	2.54558794383255
227140_at	1.45882119141217	2.19080980023981	2.64513960944529	2.95616119807565	1.10692013659563	3.43898080429648	2.42015538046892	3.6380249562589	3.14564127015572	1.81457237676916	5.75678728574531	6.41253999285542	6.93736248285962	4.04295949458834	5.39538503042328	4.51936775112964	4.47714497732597	1.11509520577267	2.61632902869833	1.59400226117941	6.73583939057281	1.00189052236784
227148_at	5.22989367775331	5.55498023209285	5.31311544357462	5.99533893109028	8.2437978908047	7.4153140513496	3.50561893673206	2.18788251423528	1.49429958011875	1.36277694015705	2.05706654196908	2.95168458680886	1.93683740420481	6.16652430920201	3.64522360656219	2.04696177703022	1.26552478670925	3.36673504311189	4.08056240864609	2.49552462969484	3.89554244335036	2.17017510443375
227152_at	3.46721433970419	4.05322310488701	4.24437453143813	4.46195338006564	5.89938956521454	5.79135283491262	4.70298958698142	5.2138614136154	5.19240554243402	6.18690007696549	5.13544198334382	3.29773641776239	5.77217387169781	7.90110286721393	7.36084170762429	6.53929932324143	5.79349461634064	5.03998091581246	6.05034017326909	6.67633207205214	2.73246258171227	6.99186637677029
227174_at	1.26033282607151	1.15932175690897	2.01349073087403	1.5436424473521	1.40041612906987	0.894134265954478	1.49162812937683	5.19225901122461	0.855385396835767	5.66534325341883	6.39840174797817	1.44915747321324	6.06597273277725	3.47935845390244	6.98898978431434	7.73801517096315	2.80283007759025	7.70945518226524	8.44978510097661	4.99708450657369	1.17067949770531	6.22300034015103
227177_at	2.63834029659899	2.7651793075178	2.90666854031479	2.68210023166594	2.65621643201089	1.91174565095656	4.26707370875615	5.10886588742144	2.42237355469084	4.52996043714182	3.56719935303035	4.58248472492177	3.9628664466863	4.23125252898388	5.50971701083306	5.23030462543069	6.08645527457457	5.65786121660653	4.81605018541776	3.81047921139734	3.24040603861756	3.70908397892675
227180_at	5.14083111350616	5.48513156620328	5.3282101524827	5.76446036457814	6.2856121189823	5.61492132932979	4.46222143147471	5.0226227820276	3.93952249735904	7.69678121226697	5.10553414314637	5.70620089108857	5.06922485780345	7.99509266083157	5.3459368152852	6.58176863847365	6.19532015199368	6.78886592851898	4.6654774116774	4.89377411063974	7.42109161873806	3.34545390063674
227188_at	5.47966182638937	6.07536352555008	6.07969906948377	6.14380095017431	7.787633767641	7.26556492297422	7.48916442469753	6.61916301998782	2.10809707629386	6.31693530533005	4.81162852506307	7.91788789067538	6.28072007506777	7.0091513455183	6.2364979904946	7.08007705263687	8.30262011723626	4.25811209847482	4.01005639449735	3.06309633960362	5.69261070510338	5.52846694175599
227193_at	6.30063058845246	6.7334357639736	6.13437428895036	7.32234132872435	8.18846393253754	9.49884774293708	4.02781934376374	4.47292886630634	4.2947930826528	4.36025379746205	4.41231618315339	5.73805727337318	4.54972781195512	5.80079617842533	5.45979383372381	4.79394085398865	5.43017042080026	4.49808335862261	3.80749042990126	4.08584500171986	5.16997332492533	4.9774874183592
227194_at	2.9837106973388	2.89148356642842	4.35744537945825	4.56223367939566	5.14093719871971	5.20371931917601	3.24873447236293	4.95738328735794	4.3651407019471	4.89871470074945	5.69519309367459	2.6258650674603	4.38541419762461	6.65234293762434	7.01440102885476	3.27790958200876	8.15963098125578	4.68815346382156	2.61962979901664	3.93124510768521	3.22899938775689	2.90580389333667
227196_at	5.45010921891319	6.55989809746761	6.28632243932624	6.47144057020901	7.4705629372715	7.59759200822511	6.27631894561526	7.5458303976861	5.66279131537787	7.54901256072916	7.35669377559444	8.16773983630722	7.05531825620968	8.46612303239185	8.3198149885779	10.1139660267437	8.92116574153492	8.85861463538413	8.17812803008917	7.2646175799869	6.79708262880558	6.82865367576709
227209_at	4.28958199075533	5.77852801726251	4.41947709767169	4.65971516075221	4.10087419202565	6.09762090229455	1.95944619678719	2.50912030893855	2.52909609779672	2.64610811489168	3.38377483423534	3.78460374018951	4.08314328758887	2.19783389407577	2.71086644926026	1.76407798417664	1.78357656702788	2.90123075514985	2.82049822143416	3.32883238190216	3.40020231398198	2.32793351945955
227227_at	6.4568335799423	6.53281707623995	5.76936778442982	6.23695460503948	8.04536944785793	8.59110744053147	4.0741379993512	5.17251312420493	4.45808647765579	4.7386045655312	3.49626790157878	4.95654869847434	5.73005844906668	6.17006183481644	5.29336584877092	5.94598101426002	5.29085183018787	5.69127940394636	5.38290957360704	5.64916116301354	3.95309420965247	5.46591487117716
227230_s_at	2.74504888194017	2.93797636764459	2.79822618840942	3.12632456191201	3.88782029964399	4.37400005133451	4.02737943880131	5.37960446760996	6.92804172684746	4.70761784796179	3.62441692739296	3.45314963986057	5.24686350873293	4.35733072175583	2.21810947668825	6.33601099622229	2.23041103294486	6.55014635517513	5.49475063854501	4.07038762578911	4.14132944321251	3.99784430276065
227235_at	1.62796055120716	1.60378899404912	1.44374929737111	1.11068502557288	1.00967303626088	1.88909393365443	2.08970462846508	4.08979380923441	2.62238930811147	1.51069549964992	3.34037954968666	4.96296950231797	3.4033904309773	3.71897697935957	1.93798323777054	3.57995467586554	6.36820013516937	2.472590784526	2.69574920670404	1.39779513308957	5.33266673448964	1.48005899578086
227236_at	3.36032846855193	3.18224434830605	4.1428663404863	3.81257402588614	5.54070740468717	3.93059562769125	4.47278168580753	5.26249149675013	4.5351189719067	3.6091117494006	5.85634852894013	6.61729378424043	4.24108817045143	7.06105804238555	5.73817995705625	2.40634355127998	5.60526075710059	3.00206630691778	3.35937197664072	5.20783369974982	6.54284976974545	3.97657147679288
227238_at	2.36916663022783	1.60086850233143	3.00428344076719	5.04912139216198	3.74283065371753	5.58346125581992	5.58220532986605	5.84419398287742	4.59908852634613	3.04606902952805	4.73834418263344	5.89167636660714	2.36488420931253	4.89558619893897	3.8458381025695	2.69824140995211	3.44938840962599	3.62550236588616	3.86655291287211	2.2333740893578	1.9031265476709	2.45472859456275
227240_at	4.22211062184436	4.01035810183812	3.95507792580405	4.35836195353052	3.59085629793551	3.61395227627158	4.5729086386939	4.96378158844805	4.92302785222592	5.95803650814559	4.90576375231214	4.64548871285337	6.75453568826345	6.7572827290198	5.61649872931628	6.01411766305188	4.2522707305779	7.45232093920264	7.37367526995121	5.24945300856337	6.26385856545525	5.19233921084675
227253_at	1.18008502430929	1.17331538109314	4.48736403838291	1.68676370370839	1.59573852361728	1.72416773267503	9.10138849628556	7.58652499321716	2.50744929349631	9.0351694169534	6.54966127127705	6.34035832222673	7.85273488899877	7.93985068281776	8.01967299351135	6.69622353851045	9.25801557306233	9.07470787686039	8.66715199673867	7.42589950405019	5.77204061437676	7.73641177271515
227260_at	6.06036105916489	6.31200946016133	6.52586045245185	6.8043880941572	8.58625614380256	8.51382437639978	3.469291130895	4.11106188756589	5.59815334899268	4.18527963948857	5.39153393154827	6.42610311183658	5.86008482368979	4.9105502810359	4.54554057052967	3.43137080580116	3.57274033334435	5.16925009493208	5.39125179579124	6.60474489473265	5.09829478538317	6.07630817779453
227265_at	6.91361282554419	5.36811553515865	5.53967287699356	6.42361701492232	6.30874616855639	7.57220895299759	5.40694149613503	2.34679816377157	1.4947596149655	4.99138752464538	6.07297977449749	9.88320730601993	3.80851099022146	4.72559456418171	4.70304761478572	5.58192004502451	6.28880694423497	3.37097727671867	4.1687407978329	2.40496371270387	6.00644619453812	5.73631083816496
227266_s_at	5.54082583904704	2.13740846841338	2.61283059838979	2.31021527646995	4.97025945891125	2.70935824563606	4.23276714504264	1.90483020359198	1.99856020625543	3.47008323251827	4.27270298235357	2.95371516675247	2.35605392301583	2.65803733535145	3.42155130634593	4.55017085972977	4.60666378245071	1.90653480187467	3.35855564212959	1.78153127841337	7.01538646758411	1.69005795123855
227282_at	4.84546828256055	4.48316982001842	4.36129358521884	4.11228577332714	3.68109359208004	3.65707150442662	5.17242348221686	4.88166325257926	5.93831595993171	5.40479048042635	5.763596787206	5.0086662464472	5.7519635026984	8.76871992925214	5.28747901690942	7.59662252127269	4.5554621711098	9.37657309319002	5.20188407278532	5.28011557697621	3.64703146236433	5.66962385945862
227289_at	4.9332593976377	5.48663622166694	7.44663419043453	7.79205587177017	8.3579939647334	9.711559991081	3.43861283479449	2.72444912024178	4.22930421490646	2.63025050780142	3.58516111270194	3.77918243938005	3.28761257916746	3.01763973820792	3.27476418371961	3.35915680776515	4.31711529853718	2.57051746759246	5.85141439060178	2.60190222810614	5.17577468394769	3.22133756512335
227295_at	1.56155223344548	1.37737000757095	1.76049823580325	1.45683214355026	3.87545785918302	1.67323225172551	1.95460618752969	2.49917047383455	1.68780847573993	1.82417145199915	1.77143830311141	2.63050969253385	2.59667645040343	5.72371926485597	5.0477759323166	3.1663480578538	3.60783421434216	4.44354531070586	1.88761941477289	2.81649032625707	4.63186576795559	2.88685288853221
227296_at	2.90123075514985	3.15612950115498	2.64681303447837	2.69459275865442	3.00365064624071	3.58750659540029	4.78197680104664	3.67603877193815	4.08151506585843	3.99364215006783	5.39268438264843	4.3427301702605	4.30757810907867	3.91044919907323	5.58676443542284	6.6804901075293	6.34497566025253	5.98847787291391	5.25665006359363	4.07402552000244	4.60818204625617	4.66682967560962
227297_at	3.64171717412221	2.38367132930652	3.19815965950918	1.73190777694294	2.78112743509672	2.77659971449366	5.7897176799369	7.12139254003899	3.81883872708499	3.83459345177117	5.67109913897925	2.48060231442494	6.78455274274381	2.54027775139605	3.67744564483693	3.61710676870591	4.70538770364713	6.21836159600987	3.28003175209851	3.19451533308258	3.83817408278522	4.37637034485943
227314_at	2.83319610323338	3.1980545030762	3.35287964687607	3.66245170876869	4.52668331181016	4.64066239323984	3.08082342786528	2.43255286663468	1.73657910850247	1.47072928879773	2.08830299970862	3.51527295774471	1.629632640958	5.10389564949416	1.68071515785196	1.91874927048534	3.08448835724561	2.4727984724052	2.55877366486347	2.61987037163083	6.63362592835074	2.74483866099781
227350_at	3.32948206426873	3.19500459762423	4.02205270525612	3.41299413027922	5.0324880274161	4.49438464664985	5.29471954230889	5.74756687517765	5.99834537696254	4.16100533356061	5.03130052996493	6.43070964280143	6.58301759856105	7.86486147809564	5.99534936168503	6.20818770451913	5.50778291432304	3.90315231831967	5.57594131301741	6.27177662293606	6.20502354165183	4.47647456235638
227356_at	4.68514265728584	3.49246220781195	4.74720834094335	3.96817743508153	5.65215837233794	4.50025462395783	6.26302478325527	6.71072904253516	6.35486452895521	6.62051183489381	6.41152162156015	6.27868672438062	5.07277645433766	6.70113165749493	8.81219641854133	4.89390732188314	8.37383212279763	7.08649520120741	6.46323710654575	5.58202657275614	6.2196689811247	6.10950538055522
227361_at	4.43853991485477	5.85412498798556	4.5738803309487	3.54991714263077	3.44695443517212	5.79976155915391	3.68577679652172	2.57244084432722	3.03898109465595	3.78776370193258	2.97822692009083	4.06376482474184	3.83044935896705	2.73648532382483	5.22830924584592	3.89475744224142	3.34060357154996	2.50743793068484	2.78343156311991	1.65294579522049	4.40490447792405	1.64160645500947
227370_at	4.37692294805167	5.39903094188448	4.14411176263969	5.66648371242968	6.68975059727617	6.42689194224277	2.03823134142914	6.75404128977333	2.64764866079229	3.51404231200072	5.27848408637424	4.81426620341883	2.42545181062558	4.15557343539413	2.619354154425	5.88694150819419	4.18903057026101	6.37286839113976	5.59172991750752	2.88163521121365	5.3054871746102	4.7625452584989
227376_at	5.86530973606792	5.97556551371459	5.588525538979	5.66286712633573	7.72077146919082	8.10374605525346	4.17042854662786	5.19107601592886	5.88527771340724	2.50804597256602	3.95429050024462	5.08699909423175	4.50222187978544	6.17653866221607	3.74239603951618	4.84536304629996	3.65659066125922	5.06281644960035	4.0056023134312	4.40804937004749	4.93914307886647	4.37637034485943
227399_at	5.46670996432888	4.50088981887009	5.48033656403127	6.51242419452162	9.04453733280806	7.32574213689164	1.08940071519705	3.15145995746908	2.50550356647653	1.94550267385459	2.9561145864123	5.78596345371367	5.96315463166185	3.65924123600012	4.17028405569979	3.32442015694474	3.50670362212536	0.933020687028503	3.36261855514073	1.43083830313989	5.56206819372605	0.955600155702293
227410_at	3.97716133279091	4.22617445146509	3.88567359371385	4.28001806597128	5.66131922791008	4.80602432211566	5.41183196485362	5.32341021757682	5.60544744723366	7.50584944997207	6.75728006816199	4.26075856379176	8.28046162669347	7.11237297717312	5.0415277588861	7.49548441322065	7.45211887685776	5.95199798898979	3.87822047904272	4.33295336169074	3.94037644172411	5.53911249459799
227434_at	4.22388967900452	4.33086994697931	4.53269724084395	4.66758673493562	3.55076695973765	4.67555682058532	4.71145727584632	4.75223697460603	4.70583583347226	5.21882424527789	4.37246265639266	5.9197085113046	6.93254563713518	8.37053785344121	3.74496761713355	5.35924857575055	4.02215913594575	7.63854794174485	4.43419858628411	5.55572091393694	4.09348768645952	4.68713059500153
227449_at	4.12178415060585	3.37474718367175	4.16225062193653	4.97683160103961	5.48855139006081	5.33738766623849	2.57169390671493	3.40489751285323	4.0283948335883	6.68722278810828	3.60870550934636	4.21588700373602	5.89126624478127	6.11213416002071	3.11633354515327	5.69949348007074	3.25538887754516	6.29731061729975	6.88877010379284	8.50137902018784	4.01610292323236	3.83889298384529
227450_at	4.9477153624168	4.42312593135474	6.96053355152843	5.89171090433805	6.37095488126441	9.43104976116368	7.19455545815193	8.84817344047379	5.36112306784604	6.41495439934939	6.90790466282673	9.36145666791501	4.94567556408159	9.12217043009015	6.99987912241633	6.34611464465263	7.97430342477427	8.25057883884531	6.12522093462613	8.77682170602211	7.62758311127069	10.0203302928262
227451_s_at	3.2593559248527	3.13488203068017	3.56322760777986	3.2511247735412	4.66647097858821	4.04247907567397	5.35836337954352	4.14255909327742	5.16051485719694	5.24503760869515	4.28984022418218	6.51999707974432	6.51655625610568	5.79449072492993	7.61391085098134	6.42803111780694	7.65545651890077	5.48847286814287	5.90942481626675	6.06195146226818	6.58705817808869	5.75436204783364
227452_at	2.99203284039213	3.55410029957949	2.84632941000444	2.35484876228822	2.21135037865285	2.4995195669773	5.69050515006039	5.67381612070851	5.73638233637127	5.85447932596847	5.92691385967344	5.23604684837046	4.62935576261822	4.56758192138233	3.70160882869658	8.13952063085609	7.33007075435682	5.94642354740269	5.13099144542178	3.97246089159688	6.28921268808637	4.45657663703388
