"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"status"
"210561_s_at"	7.54053879288209	6.15287185883877	21.3234372153635	1.55409894971479e-19	1.55409894971479e-19	33.3880839060481	"Upregulated"
"206858_s_at"	8.84887808398441	6.21068694828606	21.3076311612969	1.58657276398477e-19	1.58657276398477e-19	33.3703152594006	"Upregulated"
"238878_at"	6.76601216829815	3.05539493854142	21.3048763676661	1.59230378156597e-19	1.59230378156597e-19	33.3672168043106	"Upregulated"
"209140_x_at"	9.87785247775526	10.0405080812882	21.3027375127438	1.59676813738357e-19	1.59676813738357e-19	33.3648107974517	"Upregulated"
"203934_at"	8.69834286848297	5.75683879426441	21.2728181094611	1.66058924850276e-19	1.66058924850276e-19	33.3311241566863	"Upregulated"
"201690_s_at"	7.45536891278636	8.83996534013954	21.2285939859448	1.75978185133513e-19	1.75978185133513e-19	33.2812282889817	"Upregulated"
"219747_at"	6.24468544869816	4.12775303271576	21.2249742708781	1.76816669862113e-19	1.76816669862113e-19	33.2771388760775	"Upregulated"
"203851_at"	7.88920636684755	5.53513603744321	21.2137859423987	1.79434530369385e-19	1.79434530369385e-19	33.2644934990438	"Upregulated"
"201009_s_at"	8.48215730648186	7.24772292027205	21.2106699903741	1.80170699899398e-19	1.80170699899398e-19	33.2609703483845	"Upregulated"
"217414_x_at"	9.10084034625713	6.16245924579554	21.196473313947	1.83564428368897e-19	1.83564428368897e-19	33.2449106406776	"Upregulated"
"211813_x_at"	8.49486925489629	6.95623000386467	21.006311942417	2.35943249347768e-19	2.35943249347768e-19	33.028557675526	"Upregulated"
"221899_at"	7.93484531429919	6.55200364005836	20.9933114316905	2.40044827622599e-19	2.40044827622599e-19	33.013682058947	"Upregulated"
"213228_at"	6.89327590409746	3.89902355264792	20.952791890053	2.53306797943653e-19	2.53306797943653e-19	32.9672484583239	"Upregulated"
"204457_s_at"	10.0482608102808	8.36579764080747	20.9229183619442	2.63566756151922e-19	2.63566756151922e-19	32.9329469006443	"Upregulated"
"209458_x_at"	9.63870979199192	6.47789953744814	20.8584386522145	2.87199553081337e-19	2.87199553081337e-19	32.8587127790517	"Upregulated"
"233036_at"	7.46495741940148	5.66479715698004	20.8521220930585	2.89629305193016e-19	2.89629305193016e-19	32.8514261534537	"Upregulated"
"212096_s_at"	7.80288015491039	6.16523704964772	20.8329007866879	2.97154317891671e-19	2.97154317891671e-19	32.8292369751799	"Upregulated"
"231579_s_at"	9.21628742348554	8.43045969879838	20.8302165304395	2.98221121897956e-19	2.98221121897956e-19	32.8261363427087	"Upregulated"
"201280_s_at"	7.57672233347204	4.80870465580326	20.7920571589494	3.1382139791977e-19	3.1382139791977e-19	32.7820069937809	"Upregulated"
"201278_at"	8.26907404621234	5.50237185343995	20.7874389890007	3.1576567885742e-19	3.1576567885742e-19	32.7766598747955	"Upregulated"
"214945_at"	9.64456365302407	6.16729657557742	20.7836202439926	3.1738277985685e-19	3.1738277985685e-19	32.7722373129467	"Upregulated"
"208789_at"	8.17625326701719	7.01509461909852	20.7708513946018	3.22852238081917e-19	3.22852238081917e-19	32.7574425440846	"Upregulated"
"228728_at"	6.80124814804278	4.7069529697451	20.7435936188006	3.34855670792293e-19	3.34855670792293e-19	32.7258243385775	"Upregulated"
"224650_at"	7.24442509325104	8.98617140550775	20.7349766008574	3.38745349845071e-19	3.38745349845071e-19	32.7158187331665	"Upregulated"
"225191_at"	6.96706321818245	5.45240265659705	20.6470109449978	3.81223690436312e-19	3.81223690436312e-19	32.6133988365634	"Upregulated"
"203058_s_at"	6.84435678275161	4.56838920179118	20.4742318229574	4.81407702623998e-19	4.81407702623998e-19	32.41073970788	"Upregulated"
"206140_at"	6.90242206035407	2.99918823809653	20.4735064846428	4.81881228933242e-19	4.81881228933242e-19	32.4098847435739	"Upregulated"
"201486_at"	6.75046358212826	8.32333821898344	20.411276387865	5.24350048096125e-19	5.24350048096125e-19	32.3364023137507	"Upregulated"
"225676_s_at"	6.79541552302106	8.36137360002979	20.4094801550502	5.25631691635278e-19	5.25631691635278e-19	32.3342774339803	"Upregulated"
"205100_at"	6.72173051249102	4.6608606840394	20.3521641629413	5.68270588702994e-19	5.68270588702994e-19	32.2663607249993	"Upregulated"
"203786_s_at"	9.8913062224064	8.99681449197068	20.3271156074112	5.88010286004813e-19	5.88010286004813e-19	32.236609869685	"Upregulated"
"219511_s_at"	7.77002146692155	5.53185856914816	20.2816591331125	6.25658926185325e-19	6.25658926185325e-19	32.1825116407493	"Upregulated"
"224567_x_at"	9.24503584470141	8.50090374111209	20.2655993882272	6.39547185949101e-19	6.39547185949101e-19	32.1633653041187	"Upregulated"
"200986_at"	8.89857088151155	7.70531297427113	20.2497640279382	6.53552915724801e-19	6.53552915724801e-19	32.1444693360559	"Upregulated"
"204365_s_at"	7.48366123615095	4.92735338947255	20.2287520414851	6.72627098188534e-19	6.72627098188534e-19	32.1193699089522	"Upregulated"
"214719_at"	7.28866676299914	5.81301100802796	20.2112742745423	6.88930061659858e-19	6.88930061659858e-19	32.0984693175841	"Upregulated"
"201739_at"	8.32686832369208	7.29427228266967	20.1463919850645	7.53102645327307e-19	7.53102645327307e-19	32.0206982505401	"Upregulated"
"211458_s_at"	8.42486920144473	7.53275218082777	20.139121249845	7.60668270517604e-19	7.60668270517604e-19	32.0119652560714	"Upregulated"
"225173_at"	8.0330969065354	5.49007620315254	20.1207175362195	7.80170753958981e-19	7.80170753958981e-19	31.9898440734317	"Upregulated"
"225442_at"	6.87617153525951	5.38298039372988	20.0858734601561	8.1852023838418e-19	8.1852023838418e-19	31.9478979687355	"Upregulated"
"201185_at"	9.5266490555915	7.79968370276684	20.0520792580022	8.57573297446908e-19	8.57573297446908e-19	31.9071359428288	"Upregulated"
"208683_at"	9.43748439518084	9.20664161476502	20.0316326260647	8.82130034539839e-19	8.82130034539839e-19	31.8824353114423	"Upregulated"
"217947_at"	7.54359860713387	8.95950088634222	19.9999680330156	9.21600163506122e-19	9.21600163506122e-19	31.8441257757999	"Upregulated"
"228027_at"	7.72540571260765	6.19218128097063	19.971244296741	9.58979890823404e-19	9.58979890823404e-19	31.8093142039639	"Upregulated"
"209568_s_at"	8.29484571414051	7.29566413688514	19.9679480994522	9.6336829425923e-19	9.6336829425923e-19	31.8053157367764	"Upregulated"
"230109_at"	6.56709088972833	4.31326321471893	19.949013781022	9.88980900434985e-19	9.88980900434985e-19	31.7823327631298	"Upregulated"
"217707_x_at"	8.32289219753489	7.36652423924848	19.9400256280639	1.00138405716604e-18	1.00138405716604e-18	31.7714139874932	"Upregulated"
"206754_s_at"	6.31436888546934	4.49017377182385	19.8946416829835	1.06650698711363e-18	1.06650698711363e-18	31.7161958488624	"Upregulated"
"204364_s_at"	7.63327859401857	4.01965538928159	19.8720963255807	1.10046671683657e-18	1.10046671683657e-18	31.6887117578535	"Upregulated"
"209890_at"	6.50883802068423	4.55868512327821	19.7578171541127	1.29058433436006e-18	1.29058433436006e-18	31.5488510959686	"Upregulated"
"226017_at"	6.38292592084816	8.09199260208352	19.7479065991094	1.30859326564494e-18	1.30859326564494e-18	31.5366787797217	"Upregulated"
"232449_at"	5.85415901813739	3.78613231048508	19.7069716447906	1.38576802267352e-18	1.38576802267352e-18	31.4863282715832	"Upregulated"
"225171_at"	8.7129617521341	6.48261757428528	19.6944943799841	1.4102132546995e-18	1.4102132546995e-18	31.4709575124945	"Upregulated"
"203386_at"	7.31970217907692	5.9680295615902	19.6909507348236	1.4172366678162e-18	1.4172366678162e-18	31.4665900808599	"Upregulated"
"205517_at"	5.86967100886792	3.53767227943087	19.6458825974327	1.50977376357416e-18	1.50977376357416e-18	31.4109673113548	"Upregulated"
"206458_s_at"	6.78336224954104	3.81849668851831	19.6401565251914	1.52196919951644e-18	1.52196919951644e-18	31.4038899047344	"Upregulated"
"242920_at"	6.59706510143988	4.36377680302529	19.638037630725	1.52650774988286e-18	1.52650774988286e-18	31.401270366942	"Upregulated"
"209007_s_at"	8.9365391199736	8.20529339620488	19.6116554857907	1.58419987038166e-18	1.58419987038166e-18	31.3686279986223	"Upregulated"
"209706_at"	6.54445064419494	4.1446345996768	19.5643169244299	1.69342278741886e-18	1.69342278741886e-18	31.3099320124137	"Upregulated"
"216231_s_at"	9.85015135877482	9.57769601351766	19.5311645542741	1.77451447277392e-18	1.77451447277392e-18	31.2687303402913	"Upregulated"
"206067_s_at"	9.65743715604027	9.50583756111669	19.5303056467813	1.77666782096484e-18	1.77666782096484e-18	31.2676618458033	"Upregulated"
"222392_x_at"	8.35049923239636	9.20347140071028	19.5223202917933	1.79681717746078e-18	1.79681717746078e-18	31.2577254049297	"Upregulated"
"201111_at"	7.07177420956982	8.50950385084389	19.5215039715682	1.79889022222702e-18	1.79889022222702e-18	31.2567093729494	"Upregulated"
"236841_at"	7.04036838602546	5.59657216425111	19.478672848042	1.91119348261416e-18	1.91119348261416e-18	31.2033325100345	"Upregulated"
"227193_at"	7.3630156075959	5.45716231021401	19.4687152973229	1.9383228196456e-18	1.9383228196456e-18	31.1909043354543	"Upregulated"
"1554007_at"	8.00396620210137	5.74632577066736	19.4555343243934	1.97484637695715e-18	1.97484637695715e-18	31.1744419681782	"Upregulated"
"209122_at"	8.21108301171068	7.37537243352259	19.3556617472131	2.27570348427427e-18	2.27570348427427e-18	31.0492980908723	"Upregulated"
"244447_at"	6.48630360651334	4.9390180617634	19.3345502658131	2.34513652709589e-18	2.34513652709589e-18	31.0227520293045	"Upregulated"
"220180_at"	5.84207233061034	3.8115261730789	19.3284474209122	2.36561233161394e-18	2.36561233161394e-18	31.0150721295065	"Upregulated"
"241741_at"	6.7319596872071	4.65492425328784	19.3272399675769	2.36968528469083e-18	2.36968528469083e-18	31.0135523330794	"Upregulated"
"201279_s_at"	6.6218956273125	4.60795611290429	19.3197758483603	2.39502410311208e-18	2.39502410311208e-18	31.0041550438946	"Upregulated"
"226675_s_at"	8.61885358516395	7.94228948843106	19.317479678039	2.40287509256419e-18	2.40287509256419e-18	31.0012633603371	"Upregulated"
"224579_at"	7.44369975321041	8.74903584885353	19.3135979842327	2.41620765671985e-18	2.41620765671985e-18	30.9963740728187	"Upregulated"
"211696_x_at"	9.85730726965683	6.06074428537121	19.3010101470666	2.45997064901062e-18	2.45997064901062e-18	30.9805111789464	"Upregulated"
"210481_s_at"	7.40111997530847	4.36863705472519	19.2767899769833	2.54648891730582e-18	2.54648891730582e-18	30.9499569564535	"Upregulated"
"217809_at"	6.78762055966981	8.15057157903281	19.2750459470495	2.55283872259996e-18	2.55283872259996e-18	30.9477551739168	"Upregulated"
"202157_s_at"	8.22328495609319	6.36566633961319	19.2353478668958	2.70187651559001e-18	2.70187651559001e-18	30.8975774003906	"Upregulated"
"202363_at"	8.01932174325486	4.96465099494301	19.2162920270263	2.77657664335647e-18	2.77657664335647e-18	30.8734500720844	"Upregulated"
"228827_at"	6.88977173353562	4.46021771387764	19.201202219504	2.83723875857709e-18	2.83723875857709e-18	30.8543253694207	"Upregulated"
"230661_at"	7.65643511776523	5.0163360053527	19.1871412689522	2.89499497639987e-18	2.89499497639987e-18	30.8364895627576	"Upregulated"
"228723_at"	6.19305738343081	4.56742981138082	19.169824118515	2.96779598084136e-18	2.96779598084136e-18	30.81450338404	"Upregulated"
"224707_at"	8.28609676306121	7.06027290977421	19.1680136851022	2.9755152290227e-18	2.9755152290227e-18	30.8122035481685	"Upregulated"
"223047_at"	7.11338334757834	8.63768590636095	19.1500206200337	3.05336800897929e-18	3.05336800897929e-18	30.789333398359	"Upregulated"
"218694_at"	8.26753248851894	6.86368198401413	19.1406915836252	3.09455689838178e-18	3.09455689838178e-18	30.7774662877743	"Upregulated"
"200795_at"	8.608767510107	7.08242922335229	19.1333553346274	3.12734954447762e-18	3.12734954447762e-18	30.7681296104771	"Upregulated"
"240385_at"	6.0866555373443	4.18218032889085	19.1227373455265	3.17544725092238e-18	3.17544725092238e-18	30.7546092915608	"Upregulated"
"1553169_at"	6.10567108363734	4.07850412712905	19.1033512908193	3.26524017319482e-18	3.26524017319482e-18	30.7299027194638	"Upregulated"
"209289_at"	8.76875595628687	8.18876524706235	19.1033187143196	3.26539324561076e-18	3.26539324561076e-18	30.7298611788999	"Upregulated"
"214428_x_at"	9.40179556985026	7.87701510380247	19.0606676596871	3.47229115526644e-18	3.47229115526644e-18	30.6754063450181	"Upregulated"
"201581_at"	7.9977501781138	6.78488441252963	19.0339588376764	3.60869345283966e-18	3.60869345283966e-18	30.6412369826559	"Upregulated"
"203908_at"	6.83671605997098	3.39001391906667	19.0289463997926	3.63490165241675e-18	3.63490165241675e-18	30.6348185098677	"Upregulated"
"1556499_s_at"	9.45444152142041	9.47121676336524	19.0210237328402	3.67672730687301e-18	3.67672730687301e-18	30.6246696443797	"Upregulated"
"203060_s_at"	7.84675353228869	5.59150919189973	19.0187212275869	3.68897561222653e-18	3.68897561222653e-18	30.6217192783624	"Upregulated"
"201810_s_at"	7.99259277013149	7.11224701359738	18.9849554621814	3.87350604243081e-18	3.87350604243081e-18	30.5784073316071	"Upregulated"
"208146_s_at"	7.93702567329636	6.60695971427803	18.9520963276388	4.06222901895319e-18	4.06222901895319e-18	30.5361765168497	"Upregulated"
"1562736_at"	6.44157566571593	2.49849975616309	18.932065239757	4.18190278279066e-18	4.18190278279066e-18	30.5103927247015	"Upregulated"
"223883_s_at"	7.7200382205366	5.08984269602739	18.9231898168798	4.23608463913461e-18	4.23608463913461e-18	30.4989587550456	"Upregulated"
"201029_s_at"	9.06818677264389	8.68947642747084	18.9123511535106	4.30323454007187e-18	4.30323454007187e-18	30.4849875712221	"Upregulated"
"209897_s_at"	7.61656403367111	6.37813059049879	18.8757652431317	4.53811658587377e-18	4.53811658587377e-18	30.4377625878587	"Upregulated"
"201105_at"	8.43909057525094	7.8350309885653	18.8493864756218	4.71563995293305e-18	4.71563995293305e-18	30.4036503751845	"Upregulated"
"217764_s_at"	8.03169297276181	6.67116341688089	18.8307593670983	4.84529719599685e-18	4.84529719599685e-18	30.3795307188046	"Upregulated"
"223170_at"	7.98644717605057	6.44133458709237	18.8188651231701	4.93000690626216e-18	4.93000690626216e-18	30.3641155107781	"Upregulated"
"203159_at"	7.64614979031782	6.5411269844143	18.7995178473918	5.07107265101332e-18	5.07107265101332e-18	30.3390181228906	"Upregulated"
"217767_at"	10.5669244636242	9.5708947192717	18.7581994495688	5.38644242624875e-18	5.38644242624875e-18	30.2853246097421	"Upregulated"
"1553171_x_at"	6.14864487673329	3.56263939541815	18.7536546319192	5.42234475106182e-18	5.42234475106182e-18	30.2794106723287	"Upregulated"
"203304_at"	6.50182860770077	4.4674090365581	18.7503846295913	5.44832906962e-18	5.44832906962e-18	30.2751546144628	"Upregulated"
"208306_x_at"	9.06539763099444	9.34394887147964	18.7486219383725	5.46238910763218e-18	5.46238910763218e-18	30.2728600535484	"Upregulated"
"210139_s_at"	8.39963065143062	6.63573491009004	18.747881166532	5.46830900415119e-18	5.46830900415119e-18	30.2718956926405	"Upregulated"
"201847_at"	7.98714632423755	6.93861926307357	18.7366963574233	5.5585009922944e-18	5.5585009922944e-18	30.2573298663476	"Upregulated"
"204466_s_at"	6.54206340815331	4.59233939956773	18.7317657612083	5.59874603840992e-18	5.59874603840992e-18	30.2509057912772	"Upregulated"
"222154_s_at"	8.77784957762501	8.09115976829632	18.675150998788	6.08297639662989e-18	6.08297639662989e-18	30.1770094614047	"Upregulated"
"204767_s_at"	6.07652873457201	7.73775050544068	18.6641360432791	6.18209946671323e-18	6.18209946671323e-18	30.1626037333037	"Upregulated"
"201008_s_at"	7.92419104185473	6.25602083930766	18.6240157451933	6.55744259512042e-18	6.55744259512042e-18	30.1100544272419	"Upregulated"
"228218_at"	6.36697992152166	3.70100402710104	18.6161531565089	6.63371261381436e-18	6.63371261381436e-18	30.0997415772968	"Upregulated"
"224558_s_at"	8.17877383115615	7.339203539347	18.615382102424	6.64124120096025e-18	6.64124120096025e-18	30.0987299795735	"Upregulated"
"202037_s_at"	8.82304708510412	5.69898896500238	18.5859853047733	6.93494126617106e-18	6.93494126617106e-18	30.0601282245006	"Upregulated"
"210987_x_at"	8.4132777649747	7.46643417267928	18.5247813034789	7.59017462672404e-18	7.59017462672404e-18	29.9795457104883	"Upregulated"
"213238_at"	6.61504820828216	4.91201373833396	18.4771419188587	8.14417015470861e-18	8.14417015470861e-18	29.9166220029659	"Upregulated"
"200665_s_at"	8.81311139983032	8.74562492915394	18.4698165366457	8.23298414270728e-18	8.23298414270728e-18	29.9069307629386	"Upregulated"
"213939_s_at"	6.68929977147762	4.962251470521	18.4678114511893	8.25746771386255e-18	8.25746771386255e-18	29.9042773735458	"Upregulated"
"212741_at"	7.24408379676513	5.42138158181533	18.4623768026163	8.32420693198638e-18	8.32420693198638e-18	29.8970839687698	"Upregulated"
"217232_x_at"	9.58778757716664	6.05689290736328	18.4558755996032	8.4047748543416e-18	8.4047748543416e-18	29.8884758336872	"Upregulated"
"205083_at"	7.97721123458312	4.02047263540119	18.4510081248131	8.46562231864493e-18	8.46562231864493e-18	29.8820287375829	"Upregulated"
"213994_s_at"	7.08766619645936	8.98924164178054	18.4498442900778	8.48023837402764e-18	8.48023837402764e-18	29.8804869351559	"Upregulated"
"201012_at"	9.32996977168022	9.03005191983461	18.4425690567936	8.57219613788733e-18	8.57219613788733e-18	29.8708466017382	"Upregulated"
"227510_x_at"	7.15855904970582	5.3140071214132	18.4327350086692	8.69813356187235e-18	8.69813356187235e-18	29.8578090551932	"Upregulated"
"204041_at"	7.94499841348833	6.46299139309901	18.4263213733633	8.78129451641637e-18	8.78129451641637e-18	29.8493020785551	"Upregulated"
"200799_at"	9.25676555858638	9.65686641182718	18.3889453031487	9.28250328599509e-18	9.28250328599509e-18	29.7996629717206	"Upregulated"
"204417_at"	7.26589774509794	6.15143491321564	18.3419517733135	9.95482094324266e-18	9.95482094324266e-18	29.7370957963214	"Upregulated"
"204931_at"	6.14350912648218	3.41961029587895	18.315550772512	1.03543589875446e-17	1.03543589875446e-17	29.7018694771231	"Upregulated"
"225793_at"	6.98011862591896	5.5248069692169	18.2758622704907	1.09863466961414e-17	1.09863466961414e-17	29.6488106931389	"Upregulated"
"222282_at"	6.3770637827649	4.90391454684419	18.2641502083285	1.11803457570648e-17	1.11803457570648e-17	29.633129327872	"Upregulated"
"217234_s_at"	7.40732452860064	5.60548988298873	18.2623856715228	1.12098782628544e-17	1.12098782628544e-17	29.6307658377479	"Upregulated"
"210986_s_at"	8.99029087058006	8.42057361523947	18.2544824342544	1.13431422804862e-17	1.13431422804862e-17	29.6201769117657	"Upregulated"
"204260_at"	5.88859947741171	3.04453253736236	18.2530994850438	1.13666288762045e-17	1.13666288762045e-17	29.618323499393	"Upregulated"
"202158_s_at"	7.03040184034451	5.21677780313752	18.2187658788581	1.19660721687112e-17	1.19660721687112e-17	29.5722614872726	"Upregulated"
"211276_at"	8.22656106212897	4.21446965991726	18.2173109486915	1.19921826692333e-17	1.19921826692333e-17	29.5703074890447	"Upregulated"
"212607_at"	6.58737400636863	5.21347965703279	18.2144297851684	1.2044062122325e-17	1.2044062122325e-17	29.5664375377239	"Upregulated"
"203131_at"	8.31972376847007	6.04349487403222	18.1956350103916	1.2388214992448e-17	1.2388214992448e-17	29.5411764173555	"Upregulated"
"225524_at"	7.11934851697587	5.14477736830251	18.1849800124407	1.25878064932927e-17	1.25878064932927e-17	29.5268431094269	"Upregulated"
"202036_s_at"	7.35636448166534	4.50613694005783	18.18163134867	1.26512165951036e-17	1.26512165951036e-17	29.5223365595467	"Upregulated"
"213069_at"	8.55547333489861	7.23273980795883	18.1730032246587	1.28161199235235e-17	1.28161199235235e-17	29.510720933174	"Upregulated"
"218532_s_at"	6.51051740341311	5.05349072931764	18.121229864563	1.38532740068956e-17	1.38532740068956e-17	29.4408964435406	"Upregulated"
"225698_at"	8.40833189335518	7.93905129979759	18.1176254092471	1.39286269830241e-17	1.39286269830241e-17	29.4360273097343	"Upregulated"
"224694_at"	8.50575000207556	7.52839322231467	18.0842392317195	1.4646988770327e-17	1.4646988770327e-17	29.3908777119643	"Upregulated"
"235061_at"	7.01069654625697	4.72269199115516	18.0702406751326	1.49594551353578e-17	1.49594551353578e-17	29.3719202971335	"Upregulated"
"225010_at"	7.78664967674707	8.93601766858426	18.0677244894472	1.50163442726389e-17	1.50163442726389e-17	29.3685111106998	"Upregulated"
"204959_at"	8.19301648842235	4.84166417269423	18.0519677695763	1.53776996918345e-17	1.53776996918345e-17	29.3471507416417	"Upregulated"
"227227_at"	6.93874165567349	5.59551304087889	18.0459007444675	1.5519216758477e-17	1.5519216758477e-17	29.3389207526442	"Upregulated"
"219572_at"	7.61165346118416	5.77601761665265	18.0397420928521	1.56642445207587e-17	1.56642445207587e-17	29.3305634470355	"Upregulated"
"201841_s_at"	7.85607915182589	8.73755482441925	18.0347261978928	1.57833938281632e-17	1.57833938281632e-17	29.3237546127724	"Upregulated"
"202286_s_at"	7.18210540978436	9.34362256243394	18.0211742234725	1.61100063673364e-17	1.61100063673364e-17	29.3053483466107	"Upregulated"
"204823_at"	6.07236682088489	4.21689916973384	18.0210754224157	1.61124129581146e-17	1.61124129581146e-17	29.3052141009451	"Upregulated"
"223480_s_at"	6.81820403552969	8.09799979470402	18.0106648092459	1.63680823171486e-17	1.63680823171486e-17	29.2910643046997	"Upregulated"
"204073_s_at"	7.22313154229068	5.8980073794191	18.0077238956898	1.64410616782873e-17	1.64410616782873e-17	29.287065521219	"Upregulated"
"209723_at"	7.57837245407371	6.55462436692747	17.9747099812116	1.72837029674677e-17	1.72837029674677e-17	29.2421283853999	"Upregulated"
"222549_at"	9.44586226865397	8.7594420896755	17.9656583997003	1.75224214323735e-17	1.75224214323735e-17	29.2297923895501	"Upregulated"
"214696_at"	7.1231961919431	5.61657073910882	17.9585963412923	1.77110285675558e-17	1.77110285675558e-17	29.2201632269843	"Upregulated"
"228613_at"	6.99087148697263	4.75779604260646	17.9368165845532	1.83059904787375e-17	1.83059904787375e-17	29.1904409760382	"Upregulated"
"202156_s_at"	6.41865062839338	4.4478457882912	17.9275662360387	1.85648812716393e-17	1.85648812716393e-17	29.1778056501866	"Upregulated"
"202524_s_at"	7.58856140383419	6.63780628806775	17.9075288915584	1.91386915140207e-17	1.91386915140207e-17	29.1504122519724	"Upregulated"
"236141_at"	5.56888141581606	2.42072620138793	17.8646455730059	2.04289974103809e-17	2.04289974103809e-17	29.0916761237908	"Upregulated"
"201859_at"	8.49249109343819	8.27379600875254	17.8568774041437	2.06721615768817e-17	2.06721615768817e-17	29.0810202594589	"Upregulated"
"209369_at"	8.30292798713059	7.22612622013184	17.8541998618842	2.07566654133865e-17	2.07566654133865e-17	29.0773462429096	"Upregulated"
"229574_at"	7.38721872852824	5.66160672005913	17.8297642519002	2.15445073101483e-17	2.15445073101483e-17	29.0437896517062	"Upregulated"
"226448_at"	6.3535723283638	4.57943556718091	17.8177906243098	2.19417442433547e-17	2.19417442433547e-17	29.0273288771159	"Upregulated"
"204337_at"	8.51124635378968	5.99854342340174	17.8149827930477	2.20359847293808e-17	2.20359847293808e-17	29.023467107756	"Upregulated"
"201897_s_at"	6.03291772811212	7.78773184692088	17.8122911257833	2.21267180393675e-17	2.21267180393675e-17	29.0197645000496	"Upregulated"
"232568_at"	7.05201325029079	4.30089903817288	17.8051334762382	2.23698731790272e-17	2.23698731790272e-17	29.0099156861873	"Upregulated"
"221748_s_at"	8.17356522347093	7.92270963777032	17.7939697712564	2.27546309608191e-17	2.27546309608191e-17	28.9945462322194	"Upregulated"
"208747_s_at"	9.33402663074953	8.11271641990269	17.7707015732949	2.35786512800911e-17	2.35786512800911e-17	28.9624792866632	"Upregulated"
"204135_at"	7.08409998996876	5.99108138373689	17.7628945644033	2.38619694703198e-17	2.38619694703198e-17	28.9517101481317	"Upregulated"
"226250_at"	6.65894586693514	5.37378795101867	17.7221749695457	2.53976226588548e-17	2.53976226588548e-17	28.8954595623359	"Upregulated"
"232165_at"	8.01849762855822	8.85413788357916	17.6991212479236	2.63118550326769e-17	2.63118550326769e-17	28.863552325113	"Upregulated"
"218901_at"	8.73824318713501	7.12272705342963	17.6901530692301	2.66766060726412e-17	2.66766060726412e-17	28.8511281768971	"Upregulated"
"218332_at"	7.75659850321301	5.75456679310224	17.6840417286653	2.69281469589227e-17	2.69281469589227e-17	28.8426579709327	"Upregulated"
"211911_x_at"	8.5302049451797	8.41322723404354	17.6717042415652	2.74434305263699e-17	2.74434305263699e-17	28.8255490367372	"Upregulated"
"201302_at"	8.13600185507313	7.56796106688718	17.6679159922133	2.76036803095342e-17	2.76036803095342e-17	28.8202931801161	"Upregulated"
"212636_at"	7.38827036542363	6.32872925302893	17.6579185534582	2.80312375846138e-17	2.80312375846138e-17	28.806416928503	"Upregulated"
"235570_at"	6.75481586018092	4.98050801625658	17.6428148197095	2.8690161531903e-17	2.8690161531903e-17	28.7854375443208	"Upregulated"
"209436_at"	7.04867821801123	8.91658590556076	17.6293084680702	2.9292915682824e-17	2.9292915682824e-17	28.7666609434958	"Upregulated"
"201666_at"	9.11422000117093	7.71958332431587	17.6152566963381	2.99338761205116e-17	2.99338761205116e-17	28.7471100330863	"Upregulated"
"209291_at"	8.86652056732625	9.37195399924824	17.602774270858	3.05153729637207e-17	3.05153729637207e-17	28.7297288763891	"Upregulated"
"214724_at"	5.57599192120584	3.84063273884052	17.6015829429919	3.05714764656516e-17	3.05714764656516e-17	28.7280693346504	"Upregulated"
"229942_at"	7.09889850988914	5.48832830219649	17.5974932612278	3.07648830693183e-17	3.07648830693183e-17	28.7223714344466	"Upregulated"
"33322_i_at"	7.22785268207553	8.76472020918949	17.5957429384532	3.0848043138295e-17	3.0848043138295e-17	28.7199323931286	"Upregulated"
"201839_s_at"	6.95297849837314	9.80226238195061	17.593442449092	3.09576948074847e-17	3.09576948074847e-17	28.7167263176142	"Upregulated"
"200911_s_at"	8.67160199226478	7.17160974834915	17.5929269526177	3.09823207323873e-17	3.09823207323873e-17	28.7160078359037	"Upregulated"
"225817_at"	6.7323970360731	4.96716684541615	17.5613114703486	3.25318859057417e-17	3.25318859057417e-17	28.6719009441353	"Upregulated"
"234118_at"	5.19742931130365	2.79870604357746	17.5422386105496	3.35051205845877e-17	3.35051205845877e-17	28.6452520147463	"Upregulated"
"219355_at"	5.44714163122503	3.35947527209309	17.5419289061617	3.35211691973427e-17	3.35211691973427e-17	28.6448190398442	"Upregulated"
"232392_at"	6.86225885121383	5.69705334039707	17.5071222575499	3.53762650023605e-17	3.53762650023605e-17	28.5961073336429	"Upregulated"
"206262_at"	5.11861105718336	2.92722551335022	17.5024475465188	3.56333532346257e-17	3.56333532346257e-17	28.589557379176	"Upregulated"
"218162_at"	7.02756736427836	5.98165499264167	17.4990802276465	3.58197331741444e-17	3.58197331741444e-17	28.5848381380886	"Upregulated"
"223204_at"	7.22288624755809	5.87418379376767	17.4875511882494	3.6465505535577e-17	3.6465505535577e-17	28.5686731840904	"Upregulated"
"227526_at"	7.12005580076698	4.82628436693272	17.4827833728361	3.67360594890789e-17	3.67360594890789e-17	28.5619849354864	"Upregulated"
"218614_at"	7.82453422930481	8.7488245659461	17.4797490693407	3.69093202181751e-17	3.69093202181751e-17	28.5577274485784	"Upregulated"
"226875_at"	8.1027447395259	5.81053980105144	17.4527147107953	3.84906773535869e-17	3.84906773535869e-17	28.5197609086878	"Upregulated"
"242688_at"	6.14257553029246	4.53912793703157	17.4486436224922	3.87347934852595e-17	3.87347934852595e-17	28.5140382271845	"Upregulated"
"221898_at"	6.25634786140582	4.51098755696781	17.433880761543	3.96334896872545e-17	3.96334896872545e-17	28.4932745451236	"Upregulated"
